"","OLS_best","OLS_hybrid","SP_best","SP_hybrid","DLasso_best","DLasso_hybrid","OLS_prct_diff","SP_prct_diff","DL_prct_diff","OLS_abs_diff","SP_abs_diff","DL_abs_diff","n"
"42",6.13915394738004,5.73421082765089,5.0698688389769,5.06986908762301,5.53302811680554,5.40868852699063,0.0659607371308824,-4.90438934726865e-08,0.0224722497681252,0.404943119729154,-2.48646107259276e-07,0.124339589814913,3000
"43",5.65173848870105,4.5801356092122,4.84177720054888,4.8417774855841,5.50748079269136,4.88387053951117,0.189605885274274,-5.88699561395193e-08,0.113229673720832,1.07160287948885,-2.85035211433637e-07,0.623610253180193,3000
"44",6.06477614613909,5.13004237080062,5.4016722693274,5.40167226885972,5.72208976896507,5.39257512725856,0.154125025032217,8.65807812313595e-11,0.0575864159792985,0.934733775338477,4.67681005034137e-10,0.329514641706511,3000
"45",5.00852791149804,4.14191697709747,4.80506322342081,4.78711150220722,5.13444793094821,4.606160505262,0.173027074963703,0.00373600104283652,0.102890794256949,0.866610934400573,0.0179517212135956,0.528287425686212,3000
"46",5.3773904033634,3.50303994161183,4.95875550557035,4.95875555238568,5.32078390796964,4.02921996397113,0.348561350609622,-9.44094272721384e-09,0.242739409518955,1.87435046175156,-4.6815326726346e-08,1.29156394399851,3000
"47",5.75319988072234,5.54349467833925,4.97698700478173,4.38050579389659,5.26449627416844,5.1293252160395,0.0364501854152102,0.119847853794286,0.0256759718479034,0.209705202383095,0.59648121088514,0.135171058128941,3000
"48",5.7159064783392,5.03981586560493,4.94460307045417,4.94460295295416,5.4227448064305,5.12533384003055,0.118282308378621,2.37632847239606e-08,0.0548450972738506,0.676090612734273,1.17500010610172e-07,0.297410966399949,3000
"49",5.38861543853087,5.31221567504463,4.95804368493281,4.95804368667091,5.71348238388943,5.69679670813701,0.0141779951376647,-3.50563154785801e-10,0.00292040381527613,0.0763997634862355,-1.73810743575586e-09,0.0166856757524236,3000
"50",5.12632089196984,4.65458866693485,4.82607725307668,4.8260772188256,5.38211127076447,5.11556677403226,0.0920215950144555,7.09708457237988e-09,0.0495241520144843,0.471732225034991,3.4251078417924e-08,0.266544496732209,3000
"51",4.704115750241,2.72410013447213,4.7924911632039,4.79249116319981,5.11124784169915,3.85868458484038,0.420911329757869,8.53060574690044e-13,0.245060168407404,1.98001561576888,4.08828526587968e-12,1.25256325685878,3000
"52",5.02939460035097,3.40584515185,4.95235502533212,4.95235458216845,5.46613391744495,5.02237465475609,0.322812103148094,8.94854398107056e-08,0.0811833865380844,1.62354944850097,4.43163667540603e-07,0.443759262688867,3000
"53",4.64761918297465,4.32419215560699,4.9593412852247,4.95934128601695,5.39061933864538,5.22994610512163,0.0695898296814967,-1.59748822990648e-10,0.0298060804204603,0.323427027367662,-7.92248933123574e-10,0.160673233523752,3000
"54",5.36741523273874,4.84371764999343,4.95470568674432,4.95470564884434,5.46993364581718,5.22637520905424,0.0975697910515659,7.64928969574101e-09,0.0445267625776769,0.523697582745311,3.78999791550427e-08,0.243558436762949,3000
"55",5.30128645332028,2.87026263223944,4.90574909547261,4.90574926504566,5.19265865205269,3.922221749344,0.458572431896838,-3.45661885162983e-08,0.244660199685276,2.43102382108085,-1.69573048047766e-07,1.27043690270869,3000
"56",5.58448015413926,5.50745465881867,4.94804410696926,4.94804410714364,5.91649010451235,5.90014188495773,0.0137927780553572,-3.52419521542612e-11,0.00276316181821218,0.0770254953205898,-1.74378733674985e-10,0.0163482195546187,3000
"57",5.57939144532274,4.29509506848763,4.77272946817061,4.77272944362222,5.11920689184446,4.41627102490169,0.230185745062169,5.14346982186144e-09,0.137313431903414,1.28429637683511,2.45483899874444e-08,0.702935866942772,3000
"58",5.05964495731933,4.46441238102011,4.82132509069064,4.81156236560327,5.4671861508006,5.20329481416486,0.117643151114418,0.00202490495947387,0.0482682186698731,0.595232576299219,0.0097627250873753,0.263891336635745,3000
"59",5.20180803380259,3.8104734473191,5.20157325658254,5.20157321095893,5.5830412146432,4.61993162152921,0.267471344086954,8.77111741553645e-09,0.172506266045098,1.39133458648349,4.56236097789997e-08,0.963109593113989,3000
"60",5.76501947031154,5.25035994748381,4.78709114794308,4.78709145331994,5.49381432098978,5.2782522056351,0.0892728160725396,-6.37917372471087e-08,0.0392372407875355,0.514659522827732,-3.05376860687545e-07,0.215562115354687,3000
"61",5.98181304260465,5.93275969435862,4.94301481056769,4.94301488440576,5.83931168364647,5.82343998648465,0.00820041480679104,-1.49378613478429e-08,0.00271807672234207,0.0490533482460309,-7.3838069880594e-08,0.0158716971618196,4000
"62",4.99323856288448,4.54051103918698,4.80335231908471,4.79183797713866,5.09959298873234,4.87046016698293,0.0906681140898597,0.00239714707170175,0.044931590080952,0.452727523697497,0.0115143419460457,0.229132821749419,4000
"63",4.8809239836559,3.14944920507867,4.83616468069724,4.83616459669659,5.17532500333413,3.92660308787593,0.35474323803755,1.73692694258545e-08,0.241283767619178,1.73147477857723,8.40006473268318e-08,1.2487219154582,4000
"64",5.02868580953036,4.38845424785572,4.85243553709539,4.85243553654233,5.13486751612945,4.88609632339085,0.127315880515199,1.13975351053769e-10,0.0484474413326475,0.640231561674644,5.53058043806232e-10,0.248771192738599,4000
